	1971                          	1                             	0.2807                        
	839                           	2                             	0.2508                        
	1451                          	3                             	0.1874                        
	2156                          	1                             	0.1841                        
	2388                          	1                             	0.1819                        
	1656                          	1                             	0.1816                        
	848                           	1                             	0.1723                        
	1440                          	2                             	0.1554                        
	2352                          	1                             	0.1401                        
	1849                          	1                             	0.1334                        
========================================================================================================================

3. Angle restraints summary
---------------------------

	Total number of restraints                                    =   336 (100.0%)
	Torsion angle Name PHI                                        =   168 (50.0%)
	Torsion angle Name PSI                                        =   168 (50.0%)


4. Angle restraint violations
------------------------------

4.1 Number of violated restraints for each model
------------------------------------------------

       Model	Not Violated (%)	    Violated (%)	         0-5 (%)	        5-10 (%)	       10-20 (%)	       20-40 (%)	       40-80 (%)	         >80 (%)

           1	         330(98.21)	           6(1.79)	           6(1.79)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           2	         330(98.21)	           6(1.79)	           6(1.79)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           3	         325(96.73)	          11(3.27)	          11(3.27)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           4	         330(98.21)	           6(1.79)	           6(1.79)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           5	         328(97.62)	           8(2.38)	           8(2.38)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           6	         330(98.21)	           6(1.79)	           6(1.79)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           7	         332(98.81)	           4(1.19)	           4(1.19)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           8	         331(98.51)	           5(1.49)	           5(1.49)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           9	         326(97.02)	          10(2.98)	          10(2.98)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          10	         329(97.92)	           7(2.08)	           7(2.08)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          11	         328(97.62)	           8(2.38)	           8(2.38)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          12	         328(97.62)	           8(2.38)	           8(2.38)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          13	         329(97.92)	           7(2.08)	           7(2.08)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          14	         328(97.62)	           8(2.38)	           8(2.38)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          15	         332(98.81)	           4(1.19)	           4(1.19)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          16	         330(98.21)	           6(1.79)	           6(1.79)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          17	         331(98.51)	           5(1.49)	           5(1.49)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          18	         324(96.43)	          12(3.57)	          12(3.57)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          19	         330(98.21)	           6(1.79)	           6(1.79)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          20	         332(98.81)	           4(1.19)	           4(1.19)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)


4.2 Number of violated models for each restraint
------------------------------------------------

	Restraint ID             	No. of Violated Models   	Average Violation(A)     	Violated Models          

	32                       	6                        	0.6748                   	1,4,11,14,18,19          
	34                       	2                        	0.6627                   	2,6                      
	35                       	1                        	0.4166                   	10                       
	36                       	4                        	0.7678                   	7,9,12,14                
	55                       	8                        	0.7492                   	1,3,6,9,10,11,16,18      
	75                       	1                        	0.0569                   	3                        
	78                       	6                        	0.3199                   	8,12,13,16,19,20         
	80                       	1                        	1.1433                   	11                       
	104                      	2                        	1.9315                   	14,15                    
	106                      	2                        	1.3896                   	14,15                    
	112                      	1                        	0.1908                   	20                       
	114                      	2                        	0.1862                   	4,5                      
	115                      	2                        	0.2004                   	5,13                     
	116                      	5                        	0.9738                   	2,4,5,10,12              
	117                      	1                        	0.0732                   	7                        
	118                      	4                        	0.7769                   	3,7,13,17                
	119                      	1                        	0.5754                   	16                       
	123                      	1                        	0.745                    	17                       
	125                      	2                        	0.5665                   	6,9                      
	129                      	1                        	0.2765                   	18                       
	131                      	7                        	0.7887                   	1,5,12,13,15,17,18       
	162                      	1                        	0.3183                   	6                        
	164                      	1                        	0.4447                   	12                       
	166                      	1                        	1.338                    	3                        
	168                      	5                        	1.3033                   	3,13,14,16,18            
	169                      	1                        	1.3133                   	1                        
	170                      	1                        	0.7678                   	18                       
	200                      	4                        	0.8759                   	10,14,18,19              
	202                      	1                        	1.495                    	17                       
	204                      	3                        	0.9592                   	3,5,16                   
	206                      	1                        	1.5357                   	9                        
	221                      	2                        	0.2086                   	6,18                     
	222                      	1                        	1.7512                   	9                        
	223                      	5                        	0.7923                   	2,8,11,19,20             
	246                      	11                       	0.5954                   	2,3,5,7,8,9,10,15,16,19,20
	248                      	2                        	0.2336                   	6,18                     
	272                      	1                        	3.1586                   	3                        
	274                      	1                        	2.1118                   	3                        
	282                      	1                        	0.4385                   	1                        
	283                      	2                        	0.7267                   	12,17                    
	284                      	1                        	1.2888                   	9                        
	285                      	3                        	0.2891                   	9,10,13                  
	286                      	1                        	0.7442                   	10                       
	287                      	1                        	0.47                     	11                       
	288                      	1                        	0.3071                   	3                        
	291                      	2                        	0.2348                   	5,14                     
	293                      	5                        	0.6428                   	2,8,12,13,19             
	296                      	4                        	0.7035                   	1,3,8,11                 
	297                      	1                        	0.7074                   	9                        
	299                      	3                        	0.3855                   	4,11,18                  
	331                      	2                        	0.937                    	4,18                     
	332                      	1                        	0.3715                   	4                        
	334                      	1                        	0.1818                   	18                       
	336                      	6                        	0.7656                   	2,5,9,11,12,14           

4.3 Angle restraint violations summary
--------------------------------------

	Number of consistently violated restraints (violated in all models)     =     0 (0.0%)
	Number of violated restraints (at least in one model)                   =    54 (16.07%)
	Number of non violated restraints                                       =   282 (83.93%)
	Total number of restraints                                              =   336 (100.0%)


4.4 List of largest 10 angle violations
---------------------------------------

	Restraint ID                  	Model ID                      	|Exp. value - Model value|A   

	272                           	3                             	3.1586                        
	168                           	3                             	2.8758                        
	104                           	14                            	2.1517                        
	274                           	3                             	2.1118                        
	118                           	13                            	1.948                         
	116                           	2                             	1.8182                        
	131                           	12                            	1.8139                        
	222                           	9                             	1.7512                        
	104                           	15                            	1.7113                        
	204                           	5                             	1.65                          


4.5 List of largest 10 average angle violations
-----------------------------------------------

	Restraint ID                  	Number of models              	|Exp. value - Model value|A   

	272                           	1                             	3.1586                        
	274                           	1                             	2.1118                        
	104                           	2                             	1.9315                        
	222                           	1                             	1.7512                        
	206                           	1                             	1.5357                        
	202                           	1                             	1.495                         
	106                           	2                             	1.3896                        
	166                           	1                             	1.338                         
	169                           	1                             	1.3133                        
	168                           	5                             	1.3033                        
========================================================================================================================

