	79                       	20                       	0.0601                   	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
	81                       	17                       	0.0519                   	1,2,4,5,6,7,8,9,10,12,13,14,15,16,17,18,20

2.3 Distance restraint violations summary
-----------------------------------------

	                                                                 	Intrresidue         	Sequential          	Medium-range        	Long-range          	Total               

	Number of consistently violated restraints (violated in all models)	     0 (0.0%)       	     1 (0.02%)      	     6 (0.12%)      	     4 (0.08%)      	    11 (0.22%)      
	Number of violated restraints (at least in one model)            	    28 (0.56%)      	    72 (1.45%)      	   162 (3.26%)      	   177 (3.56%)      	   439 (8.83%)      
	Number of non violated restraints                                	  1111 (22.34%)     	   991 (19.93%)     	  1260 (25.34%)     	  1172 (23.57%)     	  4534 (91.17%)     
	Total number of restraints                                       	  1139 (22.9%)      	  1063 (21.38%)     	  1422 (28.59%)     	  1349 (27.13%)     	  4973 (100.0%)     


2.4 List of largest 10 distance violations
------------------------------------------

	Restraint ID                  	Model ID                      	|Exp. value - Model value|A   

	1883                          	6                             	0.4003                        
	2502                          	19                            	0.3984                        
	2502                          	1                             	0.3915                        
	2502                          	20                            	0.3702                        
	2502                          	10                            	0.3552                        
	2502                          	2                             	0.3395                        
	580                           	6                             	0.3323                        
	2502                          	5                             	0.3231                        
	2502                          	6                             	0.3158                        
	4343                          	6                             	0.3133                        


2.5 List of largest 10 average distance violations
--------------------------------------------------

	Restraint ID                  	Number of Models              	|Exp. value - Model value|A   

	1883                          	1                             	0.4003                        
	2502                          	18                            	0.2819                        
	507                           	2                             	0.2381                        
	4884                          	4                             	0.2259                        
	4423                          	2                             	0.221                         
	3774                          	2                             	0.2198                        
	1152                          	2                             	0.214                         
	2465                          	1                             	0.2104                        
	441                           	2                             	0.177                         
	3776                          	1                             	0.1731                        
========================================================================================================================

3. Angle restraints summary
---------------------------

	Total number of restraints                                    =   220 (100.0%)
	Torsion angle Name PHI                                        =   110 (50.0%)
	Torsion angle Name PSI                                        =   110 (50.0%)


4. Angle restraint violations
------------------------------

4.1 Number of violated restraints for each model
------------------------------------------------

       Model	Not Violated (%)	    Violated (%)	         0-5 (%)	        5-10 (%)	       10-20 (%)	       20-40 (%)	       40-80 (%)	         >80 (%)

           1	         213(96.82)	           7(3.18)	           7(3.18)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           2	         216(98.18)	           4(1.82)	           4(1.82)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           3	         216(98.18)	           4(1.82)	           4(1.82)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           4	         213(96.82)	           7(3.18)	           7(3.18)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           5	         215(97.73)	           5(2.27)	           5(2.27)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           6	         216(98.18)	           4(1.82)	           4(1.82)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           7	         217(98.64)	           3(1.36)	           3(1.36)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           8	         216(98.18)	           4(1.82)	           4(1.82)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
           9	         211(95.91)	           9(4.09)	           9(4.09)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          10	         210(95.45)	          10(4.55)	          10(4.55)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          11	         212(96.36)	           8(3.64)	           7(3.18)	           1(0.45)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          12	         215(97.73)	           5(2.27)	           5(2.27)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          13	         212(96.36)	           8(3.64)	           8(3.64)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          14	         212(96.36)	           8(3.64)	           8(3.64)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          15	         213(96.82)	           7(3.18)	           7(3.18)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          16	         210(95.45)	          10(4.55)	          10(4.55)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          17	         212(96.36)	           8(3.64)	           8(3.64)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          18	         215(97.73)	           5(2.27)	           5(2.27)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          19	         211(95.91)	           9(4.09)	           9(4.09)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)
          20	         210(95.45)	          10(4.55)	          10(4.55)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)	           0(0.0)


4.2 Number of violated models for each restraint
------------------------------------------------

	Restraint ID             	No. of Violated Models   	Average Violation(A)     	Violated Models          

	2                        	7                        	0.7269                   	6,11,12,15,16,18,19      
	10                       	3                        	2.8498                   	5,11,13                  
	19                       	2                        	0.1444                   	3,10                     
	23                       	7                        	0.576                    	4,10,11,14,16,17,20      
	24                       	2                        	0.2398                   	1,10                     
	25                       	5                        	1.6682                   	6,10,11,14,16            
	26                       	2                        	0.621                    	2,10                     
	39                       	7                        	0.9894                   	5,6,9,10,14,19,20        
	48                       	8                        	1.3495                   	4,8,10,12,14,16,17,20    
	49                       	3                        	0.9789                   	8,13,17                  
	50                       	3                        	1.356                    	3,13,18                  
	55                       	2                        	0.7193                   	5,20                     
	60                       	1                        	0.4578                   	4                        
	73                       	2                        	1.659                    	1,9                      
	74                       	1                        	0.0082                   	16                       
	78                       	3                        	0.4548                   	15,19,20                 
	82                       	5                        	1.2069                   	4,5,10,11,20             
	83                       	8                        	1.3278                   	1,7,8,9,13,14,15,19      
	84                       	5                        	0.9533                   	1,2,16,17,19             
	86                       	3                        	1.9796                   	1,2,14                   
	88                       	12                       	1.932                    	4,6,9,10,11,12,13,16,17,18,19,20
	92                       	3                        	0.3347                   	7,9,10                   
	93                       	2                        	0.6803                   	15,20                    
	94                       	2                        	2.6046                   	4,12                     
	104                      	2                        	0.5278                   	16,20                    
	118                      	1                        	1.3294                   	4                        
	120                      	2                        	0.6324                   	9,19                     
	121                      	4                        	1.3579                   	9,13,15,17               
	124                      	3                        	0.4249                   	1,3,13                   
	132                      	1                        	0.7664                   	19                       
	138                      	1                        	0.0857                   	17                       
	172                      	10                       	0.8012                   	2,7,9,11,14,15,16,17,18,20
	189                      	2                        	1.1299                   	5,16                     
	214                      	2                        	0.5409                   	1,18                     
	216                      	3                        	0.9326                   	9,13,15                  
	217                      	1                        	2.113                    	3                        
	219                      	1                        	0.4776                   	12                       
	220                      	4                        	2.3171                   	8,11,14,19               

4.3 Angle restraint violations summary
--------------------------------------

	Number of consistently violated restraints (violated in all models)     =     0 (0.0%)
	Number of violated restraints (at least in one model)                   =    38 (17.27%)
	Number of non violated restraints                                       =   182 (82.73%)
	Total number of restraints                                              =   220 (100.0%)


4.4 List of largest 10 angle violations
---------------------------------------

	Restraint ID                  	Model ID                      	|Exp. value - Model value|A   

	220                           	11                            	5.0088                        
	88                            	12                            	4.2705                        
	88                            	4                             	3.7413                        
	88                            	11                            	3.4333                        
	83                            	13                            	3.3113                        
	94                            	12                            	3.148                         
	10                            	5                             	3.049                         
	220                           	14                            	2.9517                        
	10                            	11                            	2.9422                        
	48                            	8                             	2.9381                        


4.5 List of largest 10 average angle violations
-----------------------------------------------

	Restraint ID                  	Number of models              	|Exp. value - Model value|A   

	10                            	3                             	2.8498                        
	94                            	2                             	2.6046                        
	220                           	4                             	2.3171                        
	217                           	1                             	2.113                         
	86                            	3                             	1.9796                        
	88                            	12                            	1.932                         
	25                            	5                             	1.6682                        
	73                            	2                             	1.659                         
	121                           	4                             	1.3579                        
	50                            	3                             	1.356                         
========================================================================================================================

